,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time Unit
1383,"$80,079 /yr (est.)",80079.0,Sr. Associate Continuous Improvement Specialist,0,-1,-1,"Pfizer
4.1", MA,4.1,0,174,10000+ Employees,1849,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.8,4.0,4.0,3.6,3.9,yr
1384,"$69,607 /yr (est.)",69607.0,Continuous Improvement Specialist,0,-1,-1,"Allied Stone Inc
2.7", TX,2.7,0,24,501 to 1000 Employees,1999,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,2.3,2.0,2.2,2.4,2.9,yr
1385,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),0,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,yr
1386,"$71,547 /yr (est.)",71547.0,Continuous Improvement Specialist,0,-1,-1,"Metrie
3.6", WA,3.6,0,97,1001 to 5000 Employees,1926,Company - Private,Wood & Paper Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.4,3.6,3.4,3.4,3.7,yr
1387,"$57,055 /yr (est.)",57055.0,QA Validation Specialist,0,-1,-1,"CARsgen Therapeutics Corpora
2.2", NC,2.2,0,-1,-1,-1,-1,-1,-1,-1,2.6,2.2,2.6,2.6,1.8,yr
1388,"$75,000 /yr (est.)",75000.0,Continuous Improvement Specialist (Lean),0,-1,-1,"Hubbell
3.5", MO,3.5,0,135,10000+ Employees,1888,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),3.3,3.4,3.3,2.9,3.5,yr
1389,"$47,302 /yr (est.)",47302.0,Production Scheduler Specialist,0,-1,-1,"Festo Corporation
4.1", OH,4.1,0,98,10000+ Employees,1925,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.6,4.0,3.6,4.0,yr
1390,$31.00 /hr (est.),64480.0,Supply Chain Coordinator,0,-1,-1,"MilliporeSigma
3.9", CA,3.9,0,9,10000+ Employees,2014,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.8,3.8,3.8,3.4,3.8,hr
1391,"$82,658 /yr (est.)",82658.0,Production Planner Specialist,0,-1,-1,"Stellant Systems
3.0", CA,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,2.9,2.2,2.2,3.5,yr
1392,"$53,245 /yr (est.)",53245.0,Logistics Specialist - Planning/New Spec,0,-1,-1,"Hyundai Mobis
3.5", GA,3.5,0,46,5001 to 10000 Employees,1977,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.3,3.4,3.2,2.9,3.3,yr
1393,"$51,616 /yr (est.)",51616.0,Quality Control Specialist,0,-1,-1,"USTC
4.0", NJ,4.0,0,6,201 to 500 Employees,2017,Company - Private,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,3.0,3.0,3.0,4.0,5.0,yr
1394,"$48,127 /yr (est.)",48127.0,Quality Specialist,0,-1,-1,"Nestlé Nutrition R&D
4.1", MI,4.1,0,156,10000+ Employees,1867,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,4.1,3.7,3.6,yr
1395,"$79,814 /yr (est.)",79814.0,NAO PAO Supply Chain Planner,0,-1,-1,"CPChem
4.1", TX,4.1,0,23,1001 to 5000 Employees,2000,Company - Private,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.4,4.0,3.7,3.1,3.4,yr
1396,"$78,018 /yr (est.)",78018.0,Senior Supply Chain Specialist,0,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,yr
1397,"$94,250 /yr (est.)",94250.0,Supply Chain Specialist (Hybrid),0,-1,-1,"KLA
4.0", MI,4.0,0,47,5001 to 10000 Employees,1976,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.8,3.8,4.0,3.6,3.6,yr
1398,"$65,000 /yr (est.)",65000.0,Marketing Specialist,0,-1,-1,"Gehr Industries, Inc.", CA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1399,"$86,525 /yr (est.)",86525.0,Manufacturing Supervisor (B/Night-Shift) 72688,0,-1,-1,"Samsung Austin Semiconductor
3.5", TX,3.5,0,27,1001 to 5000 Employees,1996,Subsidiary or Business Segment,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.5,3.7,3.1,2.9,3.2,yr
1400,"$70,000 /yr (est.)",70000.0,SEO Specialist,0,-1,-1,American Silversmiths, TX,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1401,"$109,849 /yr (est.)",109849.0,Supply Chain Manager,0,-1,-1,"ABB
4.0", MO,4.0,0,140,10000+ Employees,1883,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.6,3.9,3.5,3.8,yr
1402,"$49,013 /yr (est.)",49013.0,Logistics Inventory Management Specialist,0,-1,-1,"Hyundai Mobis
3.5", GA,3.5,0,46,5001 to 10000 Employees,1977,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.3,3.4,3.2,2.9,3.3,yr
1403,"$45,314 /yr (est.)",45314.0,eCommerce Marketing Specialist,0,-1,-1,"Inventive-Group
3.5", ID,3.5,0,17,51 to 200 Employees,2006,Company - Private,Machinery Manufacturing,Manufacturing,$5 to $25 million (USD),3.5,3.1,3.6,3.2,3.1,yr
1404,"$76,137 /yr (est.)",76137.0,"Sr. Specialist, Distribution and Logistics",0,-1,-1,"Moderna Therapeutics
3.6", MA,3.6,0,12,1001 to 5000 Employees,2011,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,4.4,3.5,3.3,2.8,yr
1405,"$73,238 /yr (est.)",73238.0,Lean Manufacturing Specialist,0,-1,-1,"Hubbell Incorporated
3.5", MO,3.5,0,135,10000+ Employees,1888,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),3.3,3.4,3.3,2.9,3.5,yr
1406,"$73,843 /yr (est.)",73843.0,Continuous Improvement Specialist,0,-1,-1,"IMEC Illinois Manufacturing Excellence Center
3.7", IL,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.8,3.7,3.6,4.1,yr
1407,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),0,-1,-1,"SpaceX
4.0", CA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,yr
1408,"$102,500 /yr (est.)",102500.0,Sr. Sourcing Specialist (Falcon & Dragon),0,-1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
1409,"$50,122 /yr (est.)",50122.0,Indirect Sourcing Specialist,0,-1,-1,"Wabtec
3.8", PA,3.8,0,154,10000+ Employees,1869,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),3.5,3.5,3.6,3.4,3.5,yr
1410,"$80,000 /yr (est.)",80000.0,Procurement Specialist,0,-1,-1,"DMG MORI USA, INC
3.4", CA,3.4,0,75,1001 to 5000 Employees,1948,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.3,3.1,2.7,2.9,yr
1411,"$94,250 /yr (est.)",94250.0,Supply Chain Specialist (Hybrid),0,-1,-1,"KLA Corporation
4.0", MI,4.0,0,47,5001 to 10000 Employees,1976,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.8,3.8,4.0,3.6,3.6,yr
1412,"$85,000 /yr (est.)",85000.0,Procurement Manager,0,-1,-1,CATALO Natural Health Foods Limited, CA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1413,"$61,000 /yr (est.)",61000.0,Logistics Solutions Specialist,0,-1,-1,"Daikin Comfort Technologies
3.6", TX,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.5,3.3,3.0,3.2,yr
1414,"$89,126 /yr (est.)",89126.0,Senior Continuous Improvement Specialist,0,-1,-1,"Perrigo
3.7", MI,3.7,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$5 to $10 billion (USD),3.3,3.5,3.5,3.2,3.4,yr
1415,"$51,294 /yr (est.)",51294.0,Quality Specialist,0,-1,-1,"Hella
3.9", GA,3.9,0,124,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),3.8,3.8,3.9,3.5,3.7,yr
1416,"$69,390 /yr (est.)",69390.0,Engineer I,0,-1,-1,"corbion
3.8", NJ,3.8,0,120,1001 to 5000 Employees,1903,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 billion (USD),3.3,3.9,3.6,3.4,3.6,yr
1417,"$50,912 /yr (est.)",50912.0,Procurement Associate,0,-1,-1,"CF Industries Holdings, Inc.
3.6", LA,3.6,0,77,1001 to 5000 Employees,1946,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.5,4.0,3.4,3.1,3.0,yr
1418,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),0,-1,-1,"Master's Transportation
1.1", MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,yr
1419,"$79,000 /yr (est.)",79000.0,Supply Chain Optimization Specialist,0,-1,-1,"North Carolina State University
4.3", NC,4.3,0,136,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.6,4.2,4.0,4.0,yr
1420,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",0,-1,-1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,yr
1421,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,0,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,yr
1422,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,0,-1,-1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,yr
1423,"$82,280 /yr (est.)",82280.0,Manufacturing Continuous Improvement Specialist,0,-1,-1,"Kellogg Company
3.9", PA,3.9,0,117,10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.8,3.8,3.4,3.4,yr
1424,"$51,463 /yr (est.)",51463.0,Manufacturing Supervisor - Day Shift,0,-1,-1,"BIOTRONIK SE & Co. KG
3.6", OR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.3,3.0,3.8,yr
1425,"$81,520 /yr (est.)",81520.0,"Manufacturing Tech Specialist, Fabrication",0,-1,-1,"Keysight Technologies, Inc.
4.2", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,yr
1426,"$49,128 /yr (est.)",49128.0,Paid Media Specialist - Remote,0,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,yr
1427,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,0,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,yr
1428,"$53,107 /yr (est.)",53107.0,SEO Specialist - Remote,0,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,yr
1429,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),0,-1,-1,-1, MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,yr
1430,"$100,000 /yr (est.)",100000.0,Contracts Specialist,0,-1,-1,"Keysight Technologies, Inc.
4.2", CO,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,yr
1431,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),0,-1,-1,-1, WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,hr
1432,"$43,492 /yr (est.)",43492.0,Product Content Specialist- Data Syndication,0,-1,-1,"Zurn Elkay Water Solutions
3.0", IL,3.0,0,123,1001 to 5000 Employees,1900,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),2.9,3.0,2.7,2.5,3.0,yr
1433,"$47,316 /yr (est.)",47316.0,Customer Support Specialist,0,-1,-1,"BASF Corporation
3.8", NC,3.8,0,158,10000+ Employees,1865,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.1,3.7,3.2,3.5,yr
1434,"$49,128 /yr (est.)",49128.0,Paid Media Specialist - Remote,3,1,1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,yr
1435,"$42,029 /yr (est.)",42029.0,Production Specialist Associate,3,1,-1,"Goodyear
3.7", OK,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,yr
1436,"$83,173 /yr (est.)",83173.0,"Manager, Supply Chain Optimization",5,1,1,"Treehouse Foods
3.3", IL,3.3,0,18,10000+ Employees,2005,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.1,3.6,3.2,3.0,3.2,yr
1437,"$53,107 /yr (est.)",53107.0,SEO Specialist - Remote,3,1,1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,yr
1439,"$55,778 /yr (est.)",55778.0,Paid Media Specialist,1,1,1,"Keurig Dr Pepper
3.4", MA,3.4,0,5,10000+ Employees,2018,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.5,3.2,3.0,3.3,yr
1441,"$86,525 /yr (est.)",86525.0,Manufacturing Supervisor (B/Night-Shift) 72688,10,1,-1,"Samsung Austin Semiconductor
3.5", TX,3.5,0,27,1001 to 5000 Employees,1996,Subsidiary or Business Segment,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.5,3.7,3.1,2.9,3.2,yr
1442,"$53,366 /yr (est.)",53366.0,"Specialist, Logistics",5,1,1,"Proterra, Inc.
3.7", SC,3.7,0,19,201 to 500 Employees,2004,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$25 to $100 million (USD),3.4,3.6,3.6,3.0,3.6,yr
1443,"$44,982 /yr (est.)",44982.0,Water Treatment Specialist,3,1,1,"Goulston
4.0", NC,4.0,0,35,51 to 200 Employees,1988,Company - Private,Machinery Manufacturing,Manufacturing,$25 to $100 million (USD),3.3,3.9,3.8,3.7,4.0,yr
1444,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),5,1,1,"Master's Transportation
1.1", MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,yr
1445,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,3,1,1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,yr
1446,"$72,274 /yr (est.)",72274.0,Supply Chain Project Specialist II,3,1,1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,yr
1447,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,5,1,1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,yr
1448,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",5,1,1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,yr
1449,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,5,1,1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,yr
1450,"$79,000 /yr (est.)",79000.0,Supply Chain Optimization Specialist,5,1,1,"North Carolina State University
4.3", NC,4.3,0,136,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.6,4.2,4.0,4.0,yr
1451,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),2,1,1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,hr
1452,"$63,423 /yr (est.)",63423.0,Production Planner,3,1,1,"Entegris, Inc.
3.9", IL,3.9,0,57,5001 to 10000 Employees,1966,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.9,3.8,3.6,3.5,yr
1453,"$67,818 /yr (est.)",67818.0,Continuous Improvement Specialist,5,1,1,"ABC Technologies
3.5", TN,3.5,0,49,5001 to 10000 Employees,1974,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.2,3.0,3.1,yr
1455,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),2,1,1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,hr
1458,"$47,302 /yr (est.)",47302.0,Production Scheduler Specialist,4,1,1,"Festo Corporation
4.1", OH,4.1,0,98,10000+ Employees,1925,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.6,4.0,3.6,4.0,yr
1460,"$62,500 /yr (est.)",62500.0,SEO Specialist,2,1,1,"RedRover Sales & Marketing Strategy
4.6", TN,4.6,0,17,1 to 50 Employees,2006,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.6,4.4,4.5,4.3,4.0,yr
1461,"$78,018 /yr (est.)",78018.0,Senior Supply Chain Specialist,7,1,1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,yr
1462,"$82,658 /yr (est.)",82658.0,Production Planner Specialist,2,1,1,"Stellant Systems
3.0", CA,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,2.9,2.2,2.2,3.5,yr
1463,"$79,814 /yr (est.)",79814.0,NAO PAO Supply Chain Planner,3,1,1,"CPChem
4.1", TX,4.1,0,23,1001 to 5000 Employees,2000,Company - Private,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.4,4.0,3.7,3.1,3.4,yr
1464,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,7,1,1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,yr
1466,"$43,492 /yr (est.)",43492.0,Product Content Specialist- Data Syndication,2,1,1,"Zurn Elkay Water Solutions
3.0", IL,3.0,0,123,1001 to 5000 Employees,1900,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),2.9,3.0,2.7,2.5,3.0,yr
1467,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),4,1,1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
1468,"$13,200 /yr (est.)",13200.0,SEO Specialist,3,1,1,"Merit Manufacturing
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,4.4,5.0,3.9,2.7,yr
1469,"$80,079 /yr (est.)",80079.0,Sr. Associate Continuous Improvement Specialist,8,1,0,"Pfizer
4.1", MA,4.1,0,174,10000+ Employees,1849,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.8,4.0,4.0,3.6,3.9,yr
1470,"$13,200 /yr (est.)",13200.0,SEO Specialist,0,-1,-1,"Merit Manufacturing
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,4.4,5.0,3.9,2.7,yr
1471,"$75,899 /yr (est.)",75899.0,Logistics Operations Specialist I (Weekend-Afterhours Specialist),2,1,0,"Niagara Bottling
3.9", CA,3.9,0,60,5001 to 10000 Employees,1963,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.7,3.8,3.4,3.5,yr
1472,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),4,1,1,"SpaceX
4.0", CA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,yr
1473,"$65,000 /yr (est.)",65000.0,SEO manager (full-time),0,-1,-1,Data Driven Marketers, AZ,4.4,0,10,1 to 50 Employees,2013,Company - Private,Advertising & Public Relations,Media & Communication,Less than $1 million (USD),3.8,3.2,4.2,4.2,4.4,yr
1474,"$71,263 /yr (est.)",71263.0,Forecasting and Planning Specialist,3,1,1,AGCO, IL,3.9,0,33,10000+ Employees,1990,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.6,3.3,3.5,yr
1475,"$52,138 /yr (est.)",52138.0,Grants Specialist,5,1,1,Donald Danforth Plant Science Center, MO,4.3,0,25,Unknown,1998,Nonprofit Organization,Research & Development,Management & Consulting,Unknown / Non-Applicable,4.2,4.1,4.3,4.1,4.1,yr
1476,"$80,839 /yr (est.)",80839.0,Data Analyst (ITS4),1,1,1,State of Iowa Talent Gateway, IA,3.7,0,131,10000+ Employees,1892,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.2,4.0,3.3,3.2,3.3,yr
1477,"$59,877 /yr (est.)",59877.0,Communications Associate,0,1,0,DAI, DC,3.7,0,53,1001 to 5000 Employees,1970,Company - Private,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.5,3.5,3.4,3.1,3.2,yr
1478,"$48,268 /yr (est.)",48268.0,Accounts Payable Coordinator,5,1,-1,FEV North America, MI,3.0,0,38,201 to 500 Employees,1985,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.1,2.9,3.3,2.5,3.2,yr
1479,"$136,755 /yr (est.)",136755.0,Product Manager - Financial Services,8,1,1,Farm Credit Services of America, NE,4.5,0,107,1001 to 5000 Employees,1916,Self-employed,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.3,4.6,4.3,4.0,4.7,yr
1480,"$79,338 /yr (est.)",79338.0,"Associate Director, Customer Experience Design",5,1,0,AGCO, GA,3.9,0,33,10000+ Employees,1990,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.6,3.3,3.5,yr
1482,"$69,787 /yr (est.)",69787.0,OD & Talent Development Specialist,7,1,1,AgFirst Farm Credit Bank, SC,4.3,0,107,201 to 500 Employees,1916,Company - Private,Banking & Lending,Financial Services,$500 million to $1 billion (USD),4.1,4.5,4.2,4.2,4.2,yr
1483,"$68,137 /yr (est.)",68137.0,COF DATA SPECIALIST– ID# 223269,5,1,1,Research Corporation of the University of Hawaii,Oahu Island,4.0,0,116,10000+ Employees,1907,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),3.7,3.6,4.2,3.5,4.0,yr
1484,"$48,865 /yr (est.)",48865.0,Asset Management Specialist I,2,1,1,NetImpact Strategies, MO,4.2,0,14,201 to 500 Employees,2009,Company - Private,Business Consulting,Management & Consulting,$25 to $100 million (USD),4.3,4.1,4.4,4.3,4.2,yr
1485,"$62,923 /yr (est.)",62923.0,Reporting Specialist,5,1,1,Compeer Financial, MN,4.4,0,107,1001 to 5000 Employees,1916,Company - Private,Banking & Lending,Financial Services,$10+ billion (USD),3.9,4.4,4.7,3.7,4.4,yr
1486,"$101,223 /yr (est.)",101223.0,Imaging Data Scientist,6,1,-1,Corteva, IA,4.1,0,4,10000+ Employees,2019,Company - Public,Farm Support,Agriculture,Unknown / Non-Applicable,3.6,3.9,4.0,3.6,3.8,yr
1487,"$62,302 /yr (est.)",62302.0,Product Training Specialist,2,1,1,Doosan Bobcat, CO,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.5,3.5,3.2,3.8,yr
1488,"$85,482 /yr (est.)",85482.0,Product Development Senior Specialist,5,2,1,Nestlé Research & Development, OH,3.8,0,157,1001 to 5000 Employees,1866,Subsidiary or Business Segment,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.8,4.0,3.6,3.4,3.5,yr
1489,"$126,505 /yr (est.)",126505.0,"Senior Manager, Global Logistics and Compliance",5,1,1,Samsara, CT,4.4,0,8,1001 to 5000 Employees,2015,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.2,4.4,4.4,4.1,4.0,yr
1490,"$66,227 /yr (est.)",66227.0,PROJECT MANAGEMENT SPECIALIST – FINANCE,5,1,0,Memorial Health System - Ohio, OH,3.7,0,39,1001 to 5000 Employees,1984,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.7,3.5,3.4,3.0,3.1,yr
1491,"$58,258 /yr (est.)",58258.0,Data Quality Analyst,2,1,-1,Corteva, IN,4.1,0,4,10000+ Employees,2019,Company - Public,Farm Support,Agriculture,Unknown / Non-Applicable,3.6,3.9,4.0,3.6,3.8,yr
